from.id,to.id,reaction,subsystem,arrows
h2o[c],h2o2[c],41R2A1H12BOOX,Tyrosine metabolism,to
h2o[c],nh4[c],41R2A1H12BOOX,Tyrosine metabolism,to
h2o[c],34dhmald[c],41R2A1H12BOOX,Tyrosine metabolism,to
o2[c],h2o2[c],41R2A1H12BOOX,Tyrosine metabolism,to
o2[c],nh4[c],41R2A1H12BOOX,Tyrosine metabolism,to
o2[c],34dhmald[c],41R2A1H12BOOX,Tyrosine metabolism,to
nrpphr[c],h2o2[c],41R2A1H12BOOX,Tyrosine metabolism,to
nrpphr[c],nh4[c],41R2A1H12BOOX,Tyrosine metabolism,to
nrpphr[c],34dhmald[c],41R2A1H12BOOX,Tyrosine metabolism,to
h2o[c],h2o2[c],42A12BOOX,Tyrosine metabolism,to
h2o[c],nh4[c],42A12BOOX,Tyrosine metabolism,to
h2o[c],34dhpac[c],42A12BOOX,Tyrosine metabolism,to
o2[c],h2o2[c],42A12BOOX,Tyrosine metabolism,to
o2[c],nh4[c],42A12BOOX,Tyrosine metabolism,to
o2[c],34dhpac[c],42A12BOOX,Tyrosine metabolism,to
dopa[c],h2o2[c],42A12BOOX,Tyrosine metabolism,to
dopa[c],nh4[c],42A12BOOX,Tyrosine metabolism,to
dopa[c],34dhpac[c],42A12BOOX,Tyrosine metabolism,to
4abut[c],4abut[m],4ABUTtm,"Transport, mitochondrial",to;from
h2o[m],h[m],4HBZCOAFm,Ubiquinone synthesis,to
h2o[m],nadh[m],4HBZCOAFm,Ubiquinone synthesis,to
h2o[m],4hbzcoa[m],4HBZCOAFm,Ubiquinone synthesis,to
h2o[m],accoa[m],4HBZCOAFm,Ubiquinone synthesis,to
nad[m],h[m],4HBZCOAFm,Ubiquinone synthesis,to
nad[m],nadh[m],4HBZCOAFm,Ubiquinone synthesis,to
nad[m],4hbzcoa[m],4HBZCOAFm,Ubiquinone synthesis,to
nad[m],accoa[m],4HBZCOAFm,Ubiquinone synthesis,to
coa[m],h[m],4HBZCOAFm,Ubiquinone synthesis,to
coa[m],nadh[m],4HBZCOAFm,Ubiquinone synthesis,to
coa[m],4hbzcoa[m],4HBZCOAFm,Ubiquinone synthesis,to
coa[m],accoa[m],4HBZCOAFm,Ubiquinone synthesis,to
coucoa[m],h[m],4HBZCOAFm,Ubiquinone synthesis,to
coucoa[m],nadh[m],4HBZCOAFm,Ubiquinone synthesis,to
coucoa[m],4hbzcoa[m],4HBZCOAFm,Ubiquinone synthesis,to
coucoa[m],accoa[m],4HBZCOAFm,Ubiquinone synthesis,to
h2o[m],h[m],4HBZFm,Ubiquinone synthesis,to
h2o[m],coa[m],4HBZFm,Ubiquinone synthesis,to
h2o[m],4hbz[m],4HBZFm,Ubiquinone synthesis,to
4hbzcoa[m],h[m],4HBZFm,Ubiquinone synthesis,to
4hbzcoa[m],coa[m],4HBZFm,Ubiquinone synthesis,to
4hbzcoa[m],4hbz[m],4HBZFm,Ubiquinone synthesis,to
4hdebrisoquine[e],4hdebrisoquine[c],4HDEBRISOQUINEte,"Transport, extracellular",to;from
h2o[m],h[m],4HGLSDm,Arginine and proline metabolism,to
h2o[m],nadh[m],4HGLSDm,Arginine and proline metabolism,to
h2o[m],e4hglu[m],4HGLSDm,Arginine and proline metabolism,to
nad[m],h[m],4HGLSDm,Arginine and proline metabolism,to
nad[m],nadh[m],4HGLSDm,Arginine and proline metabolism,to
nad[m],e4hglu[m],4HGLSDm,Arginine and proline metabolism,to
4hglusa[m],h[m],4HGLSDm,Arginine and proline metabolism,to
4hglusa[m],nadh[m],4HGLSDm,Arginine and proline metabolism,to
4hglusa[m],e4hglu[m],4HGLSDm,Arginine and proline metabolism,to
h2o[c],h[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
h2o[c],nadph[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
h2o[c],4hphac[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
nadp[c],h[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
nadp[c],nadph[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
nadp[c],4hphac[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
4hoxpacd[c],h[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
4hoxpacd[c],nadph[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
4hoxpacd[c],4hphac[c],4HOXPACDOX_NADP_,Tyrosine metabolism,to;from
h[c],h[m],4MOPt2im,"Transport, mitochondrial",to
h[c],4mop[m],4MOPt2im,"Transport, mitochondrial",to
4mop[c],h[m],4MOPt2im,"Transport, mitochondrial",to
4mop[c],4mop[m],4MOPt2im,"Transport, mitochondrial",to
4mptnl[c],4mptnl[e],4MPTNLte,"Transport, extracellular",to;from
4mptnl[c],4mptnl[m],4MPTNLtm,"Transport, mitochondrial",to;from
4mtolbutamide[e],4mtolbutamide[c],4MTOLBUTAMIDEte,"Transport, extracellular",to;from
4nphsf[e],4nphsf[c],4NPHSFte,"Transport, extracellular",to;from
paps[c],h[c],4NPHSULT,Cytochrome metabolism,to
paps[c],pap[c],4NPHSULT,Cytochrome metabolism,to
paps[c],4nphsf[c],4NPHSULT,Cytochrome metabolism,to
4nph[c],h[c],4NPHSULT,Cytochrome metabolism,to
4nph[c],pap[c],4NPHSULT,Cytochrome metabolism,to
4nph[c],4nphsf[c],4NPHSULT,Cytochrome metabolism,to
4nph[e],4nph[c],4NPHte,"Transport, extracellular",to;from
h2o[c],h[c],4PYRDX,"Transport, extracellular",to
h2o[c],adp[c],4PYRDX,"Transport, extracellular",to
h2o[c],pi[c],4PYRDX,"Transport, extracellular",to
h2o[c],4pyrdx[e],4PYRDX,"Transport, extracellular",to
atp[c],h[c],4PYRDX,"Transport, extracellular",to
atp[c],adp[c],4PYRDX,"Transport, extracellular",to
atp[c],pi[c],4PYRDX,"Transport, extracellular",to
atp[c],4pyrdx[e],4PYRDX,"Transport, extracellular",to
4pyrdx[c],h[c],4PYRDX,"Transport, extracellular",to
4pyrdx[c],adp[c],4PYRDX,"Transport, extracellular",to
4pyrdx[c],pi[c],4PYRDX,"Transport, extracellular",to
4pyrdx[c],4pyrdx[e],4PYRDX,"Transport, extracellular",to
h2o[c],h[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
h2o[c],adp[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
h2o[c],pi[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
h2o[c],5adtststeroneglc[e],5ADTSTSTERONEGLCte,"Transport, extracellular",to
atp[c],h[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
atp[c],adp[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
atp[c],pi[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
atp[c],5adtststeroneglc[e],5ADTSTSTERONEGLCte,"Transport, extracellular",to
5adtststeroneglc[c],h[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
5adtststeroneglc[c],adp[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
5adtststeroneglc[c],pi[c],5ADTSTSTERONEGLCte,"Transport, extracellular",to
5adtststeroneglc[c],5adtststeroneglc[e],5ADTSTSTERONEGLCte,"Transport, extracellular",to
5adtststeroneglc[c],5adtststeroneglc[r],5ADTSTSTERONEGLCtr,"Transport, endoplasmic reticular",to;from
5adtststerones[c],5adtststerones[e],5ADTSTSTERONESte,"Transport, extracellular",to;from
paps[c],h[c],5ADTSTSTERONESULT,Steroid metabolism,to
paps[c],pap[c],5ADTSTSTERONESULT,Steroid metabolism,to
paps[c],5adtststerones[c],5ADTSTSTERONESULT,Steroid metabolism,to
5adtststerone[c],h[c],5ADTSTSTERONESULT,Steroid metabolism,to
5adtststerone[c],pap[c],5ADTSTSTERONESULT,Steroid metabolism,to
5adtststerone[c],5adtststerones[c],5ADTSTSTERONESULT,Steroid metabolism,to
5adtststerone[e],5adtststerone[c],5ADTSTSTERONEte,"Transport, extracellular",to;from
5adtststerone[r],5adtststerone[c],5ADTSTSTERONEtr,"Transport, endoplasmic reticular",to;from
5aop[c],5aop[m],5AOPtm,Heme synthesis,to;from
5dhf[c],5dhf[l],5DHFtl,"Transport, lysosomal",to
h2o[c],h2o[e],5FTHFt2,"Transport, extracellular",to;from
h2o[c],5fthf[c],5FTHFt2,"Transport, extracellular",to;from
5fthf[e],h2o[e],5FTHFt2,"Transport, extracellular",to;from
5fthf[e],5fthf[c],5FTHFt2,"Transport, extracellular",to;from
h[c],co2[c],5HLTDL,Tryptophan metabolism,to
h[c],srtn[c],5HLTDL,Tryptophan metabolism,to
5htrp[c],co2[c],5HLTDL,Tryptophan metabolism,to
5htrp[c],srtn[c],5HLTDL,Tryptophan metabolism,to
5homeprazole[e],5homeprazole[c],5HOMEPRAZOLEte,"Transport, extracellular",to;from
h2o[c],h2o2[c],5HOXINDACTO2OX,Tryptophan metabolism,to
h2o[c],h[c],5HOXINDACTO2OX,Tryptophan metabolism,to
h2o[c],5hoxindoa[c],5HOXINDACTO2OX,Tryptophan metabolism,to
o2[c],h2o2[c],5HOXINDACTO2OX,Tryptophan metabolism,to
o2[c],h[c],5HOXINDACTO2OX,Tryptophan metabolism,to
o2[c],5hoxindoa[c],5HOXINDACTO2OX,Tryptophan metabolism,to
5hoxindact[c],h2o2[c],5HOXINDACTO2OX,Tryptophan metabolism,to
5hoxindact[c],h[c],5HOXINDACTO2OX,Tryptophan metabolism,to
5hoxindact[c],5hoxindoa[c],5HOXINDACTO2OX,Tryptophan metabolism,to
h2o[c],h2o2[c],5HOXINOXDA,Tryptophan metabolism,to
h2o[c],nh4[c],5HOXINOXDA,Tryptophan metabolism,to
h2o[c],5hoxindact[c],5HOXINOXDA,Tryptophan metabolism,to
o2[c],h2o2[c],5HOXINOXDA,Tryptophan metabolism,to
o2[c],nh4[c],5HOXINOXDA,Tryptophan metabolism,to
o2[c],5hoxindact[c],5HOXINOXDA,Tryptophan metabolism,to
srtn[c],h2o2[c],5HOXINOXDA,Tryptophan metabolism,to
srtn[c],nh4[c],5HOXINOXDA,Tryptophan metabolism,to
srtn[c],5hoxindact[c],5HOXINOXDA,Tryptophan metabolism,to
h2o[c],h[c],5HTRPVESSEC,"Transport, extracellular",to
h2o[c],adp[c],5HTRPVESSEC,"Transport, extracellular",to
h2o[c],pi[c],5HTRPVESSEC,"Transport, extracellular",to
h2o[c],5htrp[e],5HTRPVESSEC,"Transport, extracellular",to
atp[c],h[c],5HTRPVESSEC,"Transport, extracellular",to
atp[c],adp[c],5HTRPVESSEC,"Transport, extracellular",to
atp[c],pi[c],5HTRPVESSEC,"Transport, extracellular",to
atp[c],5htrp[e],5HTRPVESSEC,"Transport, extracellular",to
5htrp[c],h[c],5HTRPVESSEC,"Transport, extracellular",to
5htrp[c],adp[c],5HTRPVESSEC,"Transport, extracellular",to
5htrp[c],pi[c],5HTRPVESSEC,"Transport, extracellular",to
5htrp[c],5htrp[e],5HTRPVESSEC,"Transport, extracellular",to
5mthf[e],5mthf[c],5MTHFt,"Transport, extracellular",to;from
h2o[c],h2o[e],5MTHFt2,"Transport, extracellular",to;from
h2o[c],5mthf[c],5MTHFt2,"Transport, extracellular",to;from
5mthf[e],h2o[e],5MTHFt2,"Transport, extracellular",to;from
5mthf[e],5mthf[c],5MTHFt2,"Transport, extracellular",to;from
5thf[c],5thf[l],5THFtl,"Transport, lysosomal",to
5thf[m],5thf[c],5THFtm,"Transport, mitochondrial",to
6dhf[c],6dhf[l],6DHFtl,"Transport, lysosomal",to
6dhf[m],6dhf[c],6DHFtm,"Transport, mitochondrial",to
6htststerone[c],6htststerone[e],6HTSTSTERONEte,"Transport, extracellular",to;from
6htststerone[c],6htststerone[r],6HTSTSTERONEtr,"Transport, endoplasmic reticular",to;from
6thf[c],6thf[l],6THFtl,"Transport, lysosomal",to
6thf[m],6thf[c],6THFtm,"Transport, mitochondrial",to
7dhchsterol[r],7dhchsterol[c],7DHCHSTEROLtr,"Transport, endoplasmic reticular",to;from
7dhf[c],7dhf[l],7DHFtl,"Transport, lysosomal",to
7dhf[m],7dhf[c],7DHFtm,"Transport, mitochondrial",to
7thf[c],7thf[l],7THFtl,"Transport, lysosomal",to
7thf[m],7thf[c],7THFtm,"Transport, mitochondrial",to
h2o[l],man[l],A_MANASEly,N-glycan degradation,to
h2o[l],mn[l],A_MANASEly,N-glycan degradation,to
m2mn[l],man[l],A_MANASEly,N-glycan degradation,to
m2mn[l],mn[l],A_MANASEly,N-glycan degradation,to
galgluside_hs[c],h[c],A4GALTc,Sphingolipid metabolism,to
galgluside_hs[c],thcrm_hs[c],A4GALTc,Sphingolipid metabolism,to
galgluside_hs[c],udp[c],A4GALTc,Sphingolipid metabolism,to
udpgal[c],h[c],A4GALTc,Sphingolipid metabolism,to
udpgal[c],thcrm_hs[c],A4GALTc,Sphingolipid metabolism,to
udpgal[c],udp[c],A4GALTc,Sphingolipid metabolism,to
galgluside_hs[g],h[g],A4GALTg,Sphingolipid metabolism,to
galgluside_hs[g],thcrm_hs[g],A4GALTg,Sphingolipid metabolism,to
galgluside_hs[g],udp[g],A4GALTg,Sphingolipid metabolism,to
udpgal[g],h[g],A4GALTg,Sphingolipid metabolism,to
udpgal[g],thcrm_hs[g],A4GALTg,Sphingolipid metabolism,to
udpgal[g],udp[g],A4GALTg,Sphingolipid metabolism,to
T_antigen[g],h[g],A4GNT1g,O-glycan metabolism,to
T_antigen[g],udp[g],A4GNT1g,O-glycan metabolism,to
T_antigen[g],gncore1[g],A4GNT1g,O-glycan metabolism,to
uacgam[g],h[g],A4GNT1g,O-glycan metabolism,to
uacgam[g],udp[g],A4GNT1g,O-glycan metabolism,to
uacgam[g],gncore1[g],A4GNT1g,O-glycan metabolism,to
uacgam[g],h[g],A4GNT2g,O-glycan metabolism,to
uacgam[g],udp[g],A4GNT2g,O-glycan metabolism,to
uacgam[g],gncore2[g],A4GNT2g,O-glycan metabolism,to
core2[g],h[g],A4GNT2g,O-glycan metabolism,to
core2[g],udp[g],A4GNT2g,O-glycan metabolism,to
core2[g],gncore2[g],A4GNT2g,O-glycan metabolism,to
h2o[c],h2o2[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
h2o[c],nh4[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
h2o[c],mthgxl[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
o2[c],h2o2[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
o2[c],nh4[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
o2[c],mthgxl[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
aact[c],h2o2[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
aact[c],nh4[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
aact[c],mthgxl[c],AACTOOR,"Glycine, serine, alanine, and threonine metabolism",to
aact[m],aact[c],AACTtm,"Transport, mitochondrial",to
h2o[m],h[m],AASAD3m,Lysine metabolism,to
h2o[m],L2aadp[m],AASAD3m,Lysine metabolism,to
h2o[m],nadh[m],AASAD3m,Lysine metabolism,to
nad[m],h[m],AASAD3m,Lysine metabolism,to
nad[m],L2aadp[m],AASAD3m,Lysine metabolism,to
nad[m],nadh[m],AASAD3m,Lysine metabolism,to
L2aadp6sa[m],h[m],AASAD3m,Lysine metabolism,to
L2aadp6sa[m],L2aadp[m],AASAD3m,Lysine metabolism,to
L2aadp6sa[m],nadh[m],AASAD3m,Lysine metabolism,to
L2aadp[c],2oxoadp[c],AATAi,Lysine metabolism,to;from
L2aadp[c],glu_L[c],AATAi,Lysine metabolism,to;from
akg[c],2oxoadp[c],AATAi,Lysine metabolism,to;from
akg[c],glu_L[c],AATAi,Lysine metabolism,to;from
fucgalacglcgalgluside_hs[g],h[g],ABO1g,Blood group synthesis,to
fucgalacglcgalgluside_hs[g],udp[g],ABO1g,Blood group synthesis,to
fucgalacglcgalgluside_hs[g],acgalfucgalacglcgalgluside_hs[g],ABO1g,Blood group synthesis,to
udpacgal[g],h[g],ABO1g,Blood group synthesis,to
udpacgal[g],udp[g],ABO1g,Blood group synthesis,to
udpacgal[g],acgalfucgalacglcgalgluside_hs[g],ABO1g,Blood group synthesis,to
udpgal[g],h[g],ABO2g,Blood group synthesis,to
udpgal[g],udp[g],ABO2g,Blood group synthesis,to
udpgal[g],galfucgalacglcgalgluside_hs[g],ABO2g,Blood group synthesis,to
fucgalacglcgalgluside_hs[g],h[g],ABO2g,Blood group synthesis,to
fucgalacglcgalgluside_hs[g],udp[g],ABO2g,Blood group synthesis,to
fucgalacglcgalgluside_hs[g],galfucgalacglcgalgluside_hs[g],ABO2g,Blood group synthesis,to
udpgal[g],h[g],ABO3g,Blood group synthesis,to
udpgal[g],udp[g],ABO3g,Blood group synthesis,to
udpgal[g],galfuc12gal14acglcgalgluside_hs[g],ABO3g,Blood group synthesis,to
fuc12gal14acglcgalgluside_hs[g],h[g],ABO3g,Blood group synthesis,to
fuc12gal14acglcgalgluside_hs[g],udp[g],ABO3g,Blood group synthesis,to
fuc12gal14acglcgalgluside_hs[g],galfuc12gal14acglcgalgluside_hs[g],ABO3g,Blood group synthesis,to
udpacgal[g],h[g],ABO4g,Blood group synthesis,to
udpacgal[g],udp[g],ABO4g,Blood group synthesis,to
udpacgal[g],acgalfuc12gal14acglcgalgluside_hs[g],ABO4g,Blood group synthesis,to
fuc12gal14acglcgalgluside_hs[g],h[g],ABO4g,Blood group synthesis,to
fuc12gal14acglcgalgluside_hs[g],udp[g],ABO4g,Blood group synthesis,to
fuc12gal14acglcgalgluside_hs[g],acgalfuc12gal14acglcgalgluside_hs[g],ABO4g,Blood group synthesis,to
udpacgal[g],h[g],ABO5g,Blood group synthesis,to
udpacgal[g],udp[g],ABO5g,Blood group synthesis,to
udpacgal[g],acgalfucgalacgalfuc12gal14acglcgalgluside_hs[g],ABO5g,Blood group synthesis,to
fucgalacgalfuc12gal14acglcgalgluside_hs[g],h[g],ABO5g,Blood group synthesis,to
fucgalacgalfuc12gal14acglcgalgluside_hs[g],udp[g],ABO5g,Blood group synthesis,to
fucgalacgalfuc12gal14acglcgalgluside_hs[g],acgalfucgalacgalfuc12gal14acglcgalgluside_hs[g],ABO5g,Blood group synthesis,to
udpacgal[g],h[g],ABO6g,Blood group synthesis,to
udpacgal[g],udp[g],ABO6g,Blood group synthesis,to
udpacgal[g],acgalfucgalacglcgal14acglcgalgluside_hs[g],ABO6g,Blood group synthesis,to
fucgalacglcgal14acglcgalgluside_hs[g],h[g],ABO6g,Blood group synthesis,to
fucgalacglcgal14acglcgalgluside_hs[g],udp[g],ABO6g,Blood group synthesis,to
fucgalacglcgal14acglcgalgluside_hs[g],acgalfucgalacglcgal14acglcgalgluside_hs[g],ABO6g,Blood group synthesis,to
udpacgal[g],h[g],ABO7g,Blood group synthesis,to
udpacgal[g],udp[g],ABO7g,Blood group synthesis,to
udpacgal[g],acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[g],ABO7g,Blood group synthesis,to
fucgalacgalfucgalacglcgal14acglcgalgluside_hs[g],h[g],ABO7g,Blood group synthesis,to
fucgalacgalfucgalacglcgal14acglcgalgluside_hs[g],udp[g],ABO7g,Blood group synthesis,to
fucgalacgalfucgalacglcgal14acglcgalgluside_hs[g],acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[g],ABO7g,Blood group synthesis,to
udpgal[g],h[g],ABO8g,Blood group synthesis,to
udpgal[g],udp[g],ABO8g,Blood group synthesis,to
udpgal[g],galfucgalacglcgal14acglcgalgluside_hs[g],ABO8g,Blood group synthesis,to
fucgalacglcgal14acglcgalgluside_hs[g],h[g],ABO8g,Blood group synthesis,to
fucgalacglcgal14acglcgalgluside_hs[g],udp[g],ABO8g,Blood group synthesis,to
fucgalacglcgal14acglcgalgluside_hs[g],galfucgalacglcgal14acglcgalgluside_hs[g],ABO8g,Blood group synthesis,to
udpgal[g],h[g],ABO9g,Blood group synthesis,to
udpgal[g],udp[g],ABO9g,Blood group synthesis,to
udpgal[g],galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[g],ABO9g,Blood group synthesis,to
fucfucgalacglcgalacglcgal14acglcgalgluside_hs[g],h[g],ABO9g,Blood group synthesis,to
fucfucgalacglcgalacglcgal14acglcgalgluside_hs[g],udp[g],ABO9g,Blood group synthesis,to
fucfucgalacglcgalacglcgal14acglcgalgluside_hs[g],galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[g],ABO9g,Blood group synthesis,to
akg[m],glu_L[m],ABTArm,Glutamate metabolism,to;from
akg[m],sucsal[m],ABTArm,Glutamate metabolism,to;from
4abut[m],glu_L[m],ABTArm,Glutamate metabolism,to;from
4abut[m],sucsal[m],ABTArm,Glutamate metabolism,to;from
nad[c],h[c],ABTD,Pentose phosphate pathway,to;from
nad[c],nadh[c],ABTD,Pentose phosphate pathway,to;from
nad[c],xylu_L[c],ABTD,Pentose phosphate pathway,to;from
abt[c],h[c],ABTD,Pentose phosphate pathway,to;from
abt[c],nadh[c],ABTD,Pentose phosphate pathway,to;from
abt[c],xylu_L[c],ABTD,Pentose phosphate pathway,to;from
abt[c],abt[e],ABTti,"Transport, extracellular",to
h[l],h[c],ABUTt2rL,"Transport, lysosomal",to;from
h[l],4abut[c],ABUTt2rL,"Transport, lysosomal",to;from
4abut[l],h[c],ABUTt2rL,"Transport, lysosomal",to;from
4abut[l],4abut[c],ABUTt2rL,"Transport, lysosomal",to;from
na1[e],na1[c],ABUTt4_2_r,"Transport, extracellular",to;from
na1[e],4abut[c],ABUTt4_2_r,"Transport, extracellular",to;from
4abut[e],na1[c],ABUTt4_2_r,"Transport, extracellular",to;from
4abut[e],4abut[c],ABUTt4_2_r,"Transport, extracellular",to;from
coa[m],accoa[m],ACACT10m,"Valine, leucine, and isoleucine metabolism",to;from
coa[m],ppcoa[m],ACACT10m,"Valine, leucine, and isoleucine metabolism",to;from
2maacoa[m],accoa[m],ACACT10m,"Valine, leucine, and isoleucine metabolism",to;from
2maacoa[m],ppcoa[m],ACACT10m,"Valine, leucine, and isoleucine metabolism",to;from
accoa[m],coa[m],ACACT1rm,Tryptophan metabolism,to
accoa[m],aacoa[m],ACACT1rm,Tryptophan metabolism,to
accoa[x],coa[x],ACACT1x,Cholesterol metabolism,to
accoa[x],aacoa[x],ACACT1x,Cholesterol metabolism,to
h[c],h[m],ACACt2m,"Transport, mitochondrial",to;from
h[c],acac[m],ACACt2m,"Transport, mitochondrial",to;from
acac[c],h[m],ACACt2m,"Transport, mitochondrial",to;from
acac[c],acac[m],ACACt2m,"Transport, mitochondrial",to;from
coa[x],accoa[x],ACACT4p,Fatty acid oxidation,to
coa[x],occoa[x],ACACT4p,Fatty acid oxidation,to
3odcoa[x],accoa[x],ACACT4p,Fatty acid oxidation,to
3odcoa[x],occoa[x],ACACT4p,Fatty acid oxidation,to
coa[x],accoa[x],ACACT5p,Fatty acid oxidation,to
coa[x],dcacoa[x],ACACT5p,Fatty acid oxidation,to
3oddcoa[x],accoa[x],ACACT5p,Fatty acid oxidation,to
3oddcoa[x],dcacoa[x],ACACT5p,Fatty acid oxidation,to
coa[x],accoa[x],ACACT6p,Fatty acid oxidation,to
coa[x],ddcacoa[x],ACACT6p,Fatty acid oxidation,to
3otdcoa[x],accoa[x],ACACT6p,Fatty acid oxidation,to
3otdcoa[x],ddcacoa[x],ACACT6p,Fatty acid oxidation,to
coa[x],accoa[x],ACACT7p,Fatty acid oxidation,to
coa[x],tdcoa[x],ACACT7p,Fatty acid oxidation,to
3ohdcoa[x],accoa[x],ACACT7p,Fatty acid oxidation,to
3ohdcoa[x],tdcoa[x],ACACT7p,Fatty acid oxidation,to
coa[x],accoa[x],ACACT8p,Fatty acid oxidation,to
coa[x],pmtcoa[x],ACACT8p,Fatty acid oxidation,to
3ohodcoa[x],accoa[x],ACACT8p,Fatty acid oxidation,to
3ohodcoa[x],pmtcoa[x],ACACT8p,Fatty acid oxidation,to
coa[x],accoa[x],ACACT9p,Fatty acid oxidation,to
coa[x],ttccoa[x],ACACT9p,Fatty acid oxidation,to
3ohxccoa[x],accoa[x],ACACT9p,Fatty acid oxidation,to
3ohxccoa[x],ttccoa[x],ACACT9p,Fatty acid oxidation,to
acac[c],acac[x],ACACtx,"Transport, peroxisomal",to;from
acald[m],acald[c],ACALDtm,"Transport, mitochondrial",to;from
acald[r],acald[c],ACALDtr,"Transport, endoplasmic reticular",to;from
acald[x],acald[c],ACALDtx,"Transport, peroxisomal",to;from
accoa[m],h[m],ACCOACm,Fatty acid oxidation,to
accoa[m],adp[m],ACCOACm,Fatty acid oxidation,to
accoa[m],pi[m],ACCOACm,Fatty acid oxidation,to
accoa[m],malcoa[m],ACCOACm,Fatty acid oxidation,to
atp[m],h[m],ACCOACm,Fatty acid oxidation,to
atp[m],adp[m],ACCOACm,Fatty acid oxidation,to
atp[m],pi[m],ACCOACm,Fatty acid oxidation,to
atp[m],malcoa[m],ACCOACm,Fatty acid oxidation,to
hco3[m],h[m],ACCOACm,Fatty acid oxidation,to
hco3[m],adp[m],ACCOACm,Fatty acid oxidation,to
hco3[m],pi[m],ACCOACm,Fatty acid oxidation,to
hco3[m],malcoa[m],ACCOACm,Fatty acid oxidation,to
accoa[c],accoa[g],ACCOAgt,"Transport, extracellular",to;from
coa[m],ppcoa[m],ACCOALm,Propanoate metabolism,to
coa[m],amp[m],ACCOALm,Propanoate metabolism,to
coa[m],ppi[m],ACCOALm,Propanoate metabolism,to
atp[m],ppcoa[m],ACCOALm,Propanoate metabolism,to
atp[m],amp[m],ACCOALm,Propanoate metabolism,to
atp[m],ppi[m],ACCOALm,Propanoate metabolism,to
ppa[m],ppcoa[m],ACCOALm,Propanoate metabolism,to
ppa[m],amp[m],ACCOALm,Propanoate metabolism,to
ppa[m],ppi[m],ACCOALm,Propanoate metabolism,to
accoa[c],accoa[n],ACCOAtn,"Transport, nuclear",to;from
accoa[c],accoa[r],ACCOAtr,"Transport, endoplasmic reticular",to;from
h[e],h[c],ACETONEt2,"Transport, extracellular",to;from
h[e],acetone[c],ACETONEt2,"Transport, extracellular",to;from
acetone[e],h[c],ACETONEt2,"Transport, extracellular",to;from
acetone[e],acetone[c],ACETONEt2,"Transport, extracellular",to;from
h[c],h[m],ACETONEt2m,"Transport, mitochondrial",to;from
h[c],acetone[m],ACETONEt2m,"Transport, mitochondrial",to;from
acetone[c],h[m],ACETONEt2m,"Transport, mitochondrial",to;from
acetone[c],acetone[m],ACETONEt2m,"Transport, mitochondrial",to;from
acgagbside_hs[c],acgagbside_hs[g],ACGAGBSIDEtg,"Transport, golgi apparatus",to;from
acgagbside_hs[c],acgagbside_hs[l],ACGAGBSIDEtl,"Transport, lysosomal",to;from
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[e],acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c],ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,"Transport, extracellular",to;from
acgalfucgalacgalfuc12gal14acglcgalgluside_hs[g],acgalfucgalacgalfuc12gal14acglcgalgluside_hs[c],ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,"Transport, golgi apparatus",to;from
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[e],acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c],ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,"Transport, extracellular",to;from
acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[g],acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs[c],ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,"Transport, golgi apparatus",to;from
